country,Year,Age,ex
GBRTENW,1941,52,41.413434
GBRTENW,1941,53,40.422109
GBRTENW,1941,54,39.43162
GBRTENW,1941,55,38.441722
GBRTENW,1941,56,37.452091
GBRTENW,1941,57,36.463641
GBRTENW,1941,58,35.475901
GBRTENW,1941,59,34.489912
GBRTENW,1941,60,33.504432
GBRTENW,1941,61,32.520832
GBRTENW,1941,62,31.537491
GBRTENW,1941,63,30.556999
GBRTENW,1941,64,29.578723
GBRTENW,1941,65,28.602429
GBRTENW,1941,66,27.62961
GBRTENW,1941,67,26.658392
GBRTENW,1941,68,25.690244
GBRTENW,1941,69,24.724765
GBRTENW,1941,70,23.762465
GBRTENW,1941,71,22.805506
GBRTENW,1941,72,21.851452
GBRTENW,1941,73,20.906456
GBRTENW,1941,74,19.965263
GBRTENW,1941,75,19.027966
GBRTENW,1941,76,18.09777
GBRTENW,1941,77,17.177695
GBRTENW,1941,78,16.264669
GBRTENW,1941,79,15.363378
GBRTENW,1941,80,14.469279
GBRTENW,1941,81,13.582284
GBRTENW,1941,82,12.704058
GBRTENW,1941,83,11.843391
GBRTENW,1941,84,10.998103
GBRTENW,1941,85,10.171086
GBRTENW,1941,86,9.358904
GBRTENW,1941,87,8.566021
GBRTENW,1941,88,7.796825
GBRTENW,1941,89,7.039252
GBRTENW,1941,90,6.307881
GBRTENW,1941,91,5.589539
GBRTENW,1941,92,4.892373
GBRTENW,1941,93,4.236423
GBRTENW,1941,94,3.606002
GBRTENW,1941,95,3.00252
GBRTENW,1941,96,2.421473
GBRTENW,1941,97,1.848994
GBRTENW,1941,98,1.369039
GBRTENW,1941,99,0.868938
GBRTENW,1941,100,0.381402
GBRTENW,1942,0,94.130972
GBRTENW,1942,1,93.181083
GBRTENW,1942,2,92.186766
GBRTENW,1942,3,91.189742
GBRTENW,1942,4,90.19233
GBRTENW,1942,5,89.194463
GBRTENW,1942,6,88.196462
GBRTENW,1942,7,87.197996
GBRTENW,1942,8,86.199163
GBRTENW,1942,9,85.200238
GBRTENW,1942,10,84.201129
GBRTENW,1942,11,83.201945
GBRTENW,1942,12,82.202765
GBRTENW,1942,13,81.203735
GBRTENW,1942,14,80.204733
GBRTENW,1942,15,79.20593
GBRTENW,1942,16,78.207396
GBRTENW,1942,17,77.208982
GBRTENW,1942,18,76.210769
GBRTENW,1942,19,75.212921
GBRTENW,1942,20,74.215076
GBRTENW,1942,21,73.217471
GBRTENW,1942,22,72.220001
GBRTENW,1942,23,71.222758
GBRTENW,1942,24,70.225073
GBRTENW,1942,25,69.227714
GBRTENW,1942,26,68.230471
GBRTENW,1942,27,67.232986
GBRTENW,1942,28,66.235557
GBRTENW,1942,29,65.238158
GBRTENW,1942,30,64.240741
GBRTENW,1942,31,63.243153
GBRTENW,1942,32,62.245463
GBRTENW,1942,33,61.248037
GBRTENW,1942,34,60.25053
GBRTENW,1942,35,59.253133
GBRTENW,1942,36,58.255919
GBRTENW,1942,37,57.258775
GBRTENW,1942,38,56.261577
GBRTENW,1942,39,55.264682
GBRTENW,1942,40,54.267872
GBRTENW,1942,41,53.271037
GBRTENW,1942,42,52.274697
GBRTENW,1942,43,51.278852
GBRTENW,1942,44,50.282774
GBRTENW,1942,45,49.286825
GBRTENW,1942,46,48.291565
GBRTENW,1942,47,47.296704
GBRTENW,1942,48,46.302207
GBRTENW,1942,49,45.307769
GBRTENW,1942,50,44.314131
GBRTENW,1942,51,43.320524
GBRTENW,1942,52,42.327345
GBRTENW,1942,53,41.335222
GBRTENW,1942,54,40.343292
GBRTENW,1942,55,39.352343
GBRTENW,1942,56,38.361293
GBRTENW,1942,57,37.371806
GBRTENW,1942,58,36.383193
GBRTENW,1942,59,35.395824
GBRTENW,1942,60,34.409566
GBRTENW,1942,61,33.423511
GBRTENW,1942,62,32.438468
GBRTENW,1942,63,31.45685
GBRTENW,1942,64,30.476044
GBRTENW,1942,65,29.497337
GBRTENW,1942,66,28.520932
GBRTENW,1942,67,27.546301
GBRTENW,1942,68,26.575042
GBRTENW,1942,69,25.606545
GBRTENW,1942,70,24.640972
GBRTENW,1942,71,23.677952
GBRTENW,1942,72,22.717935
GBRTENW,1942,73,21.766907
GBRTENW,1942,74,20.819816
GBRTENW,1942,75,19.87808
GBRTENW,1942,76,18.94017
GBRTENW,1942,77,18.010248
GBRTENW,1942,78,17.086911
GBRTENW,1942,79,16.176113
GBRTENW,1942,80,15.274799
GBRTENW,1942,81,14.376437
GBRTENW,1942,82,13.48822
GBRTENW,1942,83,12.614295
GBRTENW,1942,84,11.749155
GBRTENW,1942,85,10.901242
GBRTENW,1942,86,10.06941
GBRTENW,1942,87,9.253769
GBRTENW,1942,88,8.452274
GBRTENW,1942,89,7.666458
GBRTENW,1942,90,6.915317
GBRTENW,1942,91,6.165607
GBRTENW,1942,92,5.425783
GBRTENW,1942,93,4.704441
GBRTENW,1942,94,4.015494
GBRTENW,1942,95,3.342493
GBRTENW,1942,96,2.716729
GBRTENW,1942,97,2.079682
GBRTENW,1942,98,1.498797
GBRTENW,1942,99,0.953395
GBRTENW,1942,100,0.46464
GBRTENW,1943,0,93.668498
GBRTENW,1943,1,92.716356
GBRTENW,1943,2,91.722146
GBRTENW,1943,3,90.725138
GBRTENW,1943,4,89.727449
GBRTENW,1943,5,88.729503
GBRTENW,1943,6,87.731216
GBRTENW,1943,7,86.73261
GBRTENW,1943,8,85.733785
GBRTENW,1943,9,84.734846
GBRTENW,1943,10,83.735736
GBRTENW,1943,11,82.736581
GBRTENW,1943,12,81.73752
GBRTENW,1943,13,80.738486
GBRTENW,1943,14,79.739542
GBRTENW,1943,15,78.740781
GBRTENW,1943,16,77.742287
GBRTENW,1943,17,76.743924
GBRTENW,1943,18,75.745651
GBRTENW,1943,19,74.747631
GBRTENW,1943,20,73.749866
GBRTENW,1943,21,72.752179
GBRTENW,1943,22,71.754616
GBRTENW,1943,23,70.75711
GBRTENW,1943,24,69.759913
GBRTENW,1943,25,68.762333
GBRTENW,1943,26,67.764845
GBRTENW,1943,27,66.767372
GBRTENW,1943,28,65.769805
GBRTENW,1943,29,64.77245
GBRTENW,1943,30,63.77485
GBRTENW,1943,31,62.777354
GBRTENW,1943,32,61.779867
GBRTENW,1943,33,60.782543
GBRTENW,1943,34,59.785182
GBRTENW,1943,35,58.787931
GBRTENW,1943,36,57.790757
GBRTENW,1943,37,56.793557
GBRTENW,1943,38,55.796552
GBRTENW,1943,39,54.799838
GBRTENW,1943,40,53.803034
GBRTENW,1943,41,52.806425
GBRTENW,1943,42,51.809917
GBRTENW,1943,43,50.813932
GBRTENW,1943,44,49.818282
GBRTENW,1943,45,48.822463
GBRTENW,1943,46,47.827167
GBRTENW,1943,47,46.83203
GBRTENW,1943,48,45.837365
GBRTENW,1943,49,44.84328
GBRTENW,1943,50,43.849771
GBRTENW,1943,51,42.856543
GBRTENW,1943,52,41.86331
GBRTENW,1943,53,40.87126
GBRTENW,1943,54,39.879927
GBRTENW,1943,55,38.889071
GBRTENW,1943,56,37.89839
GBRTENW,1943,57,36.908616
GBRTENW,1943,58,35.919675
GBRTENW,1943,59,34.932406
GBRTENW,1943,60,33.946516
GBRTENW,1943,61,32.961178
GBRTENW,1943,62,31.976124
GBRTENW,1943,63,30.993976
GBRTENW,1943,64,30.013871
GBRTENW,1943,65,29.035188
GBRTENW,1943,66,28.058603
GBRTENW,1943,67,27.083586
GBRTENW,1943,68,26.113266
GBRTENW,1943,69,25.145944
GBRTENW,1943,70,24.181061
GBRTENW,1943,71,23.220531
GBRTENW,1943,72,22.260184
GBRTENW,1943,73,21.309069
GBRTENW,1943,74,20.366325
GBRTENW,1943,75,19.428527
GBRTENW,1943,76,18.495874
GBRTENW,1943,77,17.568698
GBRTENW,1943,78,16.645229
GBRTENW,1943,79,15.734852
GBRTENW,1943,80,14.837343
GBRTENW,1943,81,13.9468
GBRTENW,1943,82,13.061318
GBRTENW,1943,83,12.195144
GBRTENW,1943,84,11.345494
GBRTENW,1943,85,10.510998
GBRTENW,1943,86,9.692719
GBRTENW,1943,87,8.891037
GBRTENW,1943,88,8.107097
GBRTENW,1943,89,7.334599
GBRTENW,1943,90,6.582514
GBRTENW,1943,91,5.854813
GBRTENW,1943,92,5.136656
GBRTENW,1943,93,4.451317
GBRTENW,1943,94,3.795158
GBRTENW,1943,95,3.150949
GBRTENW,1943,96,2.539459
GBRTENW,1943,97,1.930743
GBRTENW,1943,98,1.414766
GBRTENW,1943,99,0.907222
GBRTENW,1943,100,0.406105
GBRTENW,1944,0,94.054428
GBRTENW,1944,1,93.100137
GBRTENW,1944,2,92.104665
GBRTENW,1944,3,91.107062
GBRTENW,1944,4,90.109042
GBRTENW,1944,5,89.110704
GBRTENW,1944,6,88.11246
GBRTENW,1944,7,87.113724
GBRTENW,1944,8,86.114882
GBRTENW,1944,9,85.115858
GBRTENW,1944,10,84.116772
GBRTENW,1944,11,83.117718
GBRTENW,1944,12,82.118546
GBRTENW,1944,13,81.119462
GBRTENW,1944,14,80.120444
GBRTENW,1944,15,79.121521
GBRTENW,1944,16,78.122823
GBRTENW,1944,17,77.124284
GBRTENW,1944,18,76.126
GBRTENW,1944,19,75.127802
GBRTENW,1944,20,74.129852
GBRTENW,1944,21,73.132015
GBRTENW,1944,22,72.1345
GBRTENW,1944,23,71.137005
GBRTENW,1944,24,70.139738
GBRTENW,1944,25,69.142587
GBRTENW,1944,26,68.144982
GBRTENW,1944,27,67.147372
GBRTENW,1944,28,66.149867
GBRTENW,1944,29,65.152147
GBRTENW,1944,30,64.154698
GBRTENW,1944,31,63.157341
GBRTENW,1944,32,62.159803
GBRTENW,1944,33,61.162277
GBRTENW,1944,34,60.164977
GBRTENW,1944,35,59.167681
GBRTENW,1944,36,58.170274
GBRTENW,1944,37,57.172811
GBRTENW,1944,38,56.175627
GBRTENW,1944,39,55.178517
GBRTENW,1944,40,54.181716
GBRTENW,1944,41,53.184916
GBRTENW,1944,42,52.188118
GBRTENW,1944,43,51.191716
GBRTENW,1944,44,50.195706
GBRTENW,1944,45,49.199933
GBRTENW,1944,46,48.204361
GBRTENW,1944,47,47.209149
GBRTENW,1944,48,46.214434
GBRTENW,1944,49,45.220102
GBRTENW,1944,50,44.226209
GBRTENW,1944,51,43.232673
GBRTENW,1944,52,42.239497
GBRTENW,1944,53,41.247106
GBRTENW,1944,54,40.255072
GBRTENW,1944,55,39.263687
GBRTENW,1944,56,38.272405
GBRTENW,1944,57,37.282336
GBRTENW,1944,58,36.292858
GBRTENW,1944,59,35.304561
GBRTENW,1944,60,34.317833
GBRTENW,1944,61,33.332204
GBRTENW,1944,62,32.346707
GBRTENW,1944,63,31.363399
GBRTENW,1944,64,30.382116
GBRTENW,1944,65,29.403537
GBRTENW,1944,66,28.426206
GBRTENW,1944,67,27.449981
GBRTENW,1944,68,26.477363
GBRTENW,1944,69,25.507969
GBRTENW,1944,70,24.542448
GBRTENW,1944,71,23.580358
GBRTENW,1944,72,22.619783
GBRTENW,1944,73,21.665083
GBRTENW,1944,74,20.716707
GBRTENW,1944,75,19.775425
GBRTENW,1944,76,18.839696
GBRTENW,1944,77,17.909069
GBRTENW,1944,78,16.982416
GBRTENW,1944,79,16.063372
GBRTENW,1944,80,15.154997
GBRTENW,1944,81,14.257974
GBRTENW,1944,82,13.367485
GBRTENW,1944,83,12.489548
GBRTENW,1944,84,11.629266
GBRTENW,1944,85,10.785383
GBRTENW,1944,86,9.950069
GBRTENW,1944,87,9.131876
GBRTENW,1944,88,8.329408
GBRTENW,1944,89,7.540149
GBRTENW,1944,90,6.76851
GBRTENW,1944,91,6.020651
GBRTENW,1944,92,5.276404
GBRTENW,1944,93,4.549273
GBRTENW,1944,94,3.860703
GBRTENW,1944,95,3.188439
GBRTENW,1944,96,2.527874
GBRTENW,1944,97,1.916105
GBRTENW,1944,98,1.375565
GBRTENW,1944,99,0.911277
GBRTENW,1944,100,0.408548
GBRTENW,1945,0,94.249259
GBRTENW,1945,1,93.290848
GBRTENW,1945,2,92.295031
GBRTENW,1945,3,91.297398
GBRTENW,1945,4,90.299297
GBRTENW,1945,5,89.300768
GBRTENW,1945,6,88.302232
GBRTENW,1945,7,87.303389
GBRTENW,1945,8,86.304316
GBRTENW,1945,9,85.305159
GBRTENW,1945,10,84.305933
GBRTENW,1945,11,83.306642
GBRTENW,1945,12,82.307329
GBRTENW,1945,13,81.308061
GBRTENW,1945,14,80.308974
GBRTENW,1945,15,79.309982
GBRTENW,1945,16,78.311157
GBRTENW,1945,17,77.312517
GBRTENW,1945,18,76.314012
GBRTENW,1945,19,75.31561
GBRTENW,1945,20,74.317472
GBRTENW,1945,21,73.319447
GBRTENW,1945,22,72.321633
GBRTENW,1945,23,71.323889
GBRTENW,1945,24,70.326098
GBRTENW,1945,25,69.3284
GBRTENW,1945,26,68.330812
GBRTENW,1945,27,67.332991
GBRTENW,1945,28,66.33513
GBRTENW,1945,29,65.337367
GBRTENW,1945,30,64.339559
GBRTENW,1945,31,63.341831
GBRTENW,1945,32,62.344126
GBRTENW,1945,33,61.346343
GBRTENW,1945,34,60.348618
GBRTENW,1945,35,59.350948
GBRTENW,1945,36,58.353433
GBRTENW,1945,37,57.355869
GBRTENW,1945,38,56.358397
GBRTENW,1945,39,55.361214
GBRTENW,1945,40,54.364141
GBRTENW,1945,41,53.367098
GBRTENW,1945,42,52.370124
GBRTENW,1945,43,51.373583
GBRTENW,1945,44,50.377225
GBRTENW,1945,45,49.381237
GBRTENW,1945,46,48.385561
GBRTENW,1945,47,47.38991
GBRTENW,1945,48,46.394802
GBRTENW,1945,49,45.400352
GBRTENW,1945,50,44.406091
GBRTENW,1945,51,43.412521
GBRTENW,1945,52,42.419051
GBRTENW,1945,53,41.426447
GBRTENW,1945,54,40.434201
GBRTENW,1945,55,39.442596
GBRTENW,1945,56,38.451126
GBRTENW,1945,57,37.460653
GBRTENW,1945,58,36.471075
GBRTENW,1945,59,35.482659
GBRTENW,1945,60,34.495783
GBRTENW,1945,61,33.509906
GBRTENW,1945,62,32.524469
GBRTENW,1945,63,31.541635
GBRTENW,1945,64,30.560222
GBRTENW,1945,65,29.580885
GBRTENW,1945,66,28.603573
GBRTENW,1945,67,27.626726
GBRTENW,1945,68,26.653848
GBRTENW,1945,69,25.684392
GBRTENW,1945,70,24.719056
GBRTENW,1945,71,23.757765
GBRTENW,1945,72,22.796905
GBRTENW,1945,73,21.843862
GBRTENW,1945,74,20.895341
GBRTENW,1945,75,19.953566
GBRTENW,1945,76,19.020029
GBRTENW,1945,77,18.09185
GBRTENW,1945,78,17.16711
GBRTENW,1945,79,16.247844
GBRTENW,1945,80,15.337368
GBRTENW,1945,81,14.439934
GBRTENW,1945,82,13.547853
GBRTENW,1945,83,12.673779
GBRTENW,1945,84,11.808389
GBRTENW,1945,85,10.964457
GBRTENW,1945,86,10.131531
GBRTENW,1945,87,9.311856
GBRTENW,1945,88,8.510318
GBRTENW,1945,89,7.717162
GBRTENW,1945,90,6.956023
GBRTENW,1945,91,6.213848
GBRTENW,1945,92,5.488002
GBRTENW,1945,93,4.764318
GBRTENW,1945,94,4.070759
GBRTENW,1945,95,3.397779
GBRTENW,1945,96,2.739833
GBRTENW,1945,97,2.132708
GBRTENW,1945,98,1.5335
GBRTENW,1945,99,0.972081
GBRTENW,1945,100,0.497401
GBRTENW,1946,0,94.010715
GBRTENW,1946,1,93.053583
GBRTENW,1946,2,92.057075
GBRTENW,1946,3,91.059001
GBRTENW,1946,4,90.060442
GBRTENW,1946,5,89.061589
GBRTENW,1946,6,88.062571
GBRTENW,1946,7,87.063486
GBRTENW,1946,8,86.064308
GBRTENW,1946,9,85.064976
GBRTENW,1946,10,84.065579
GBRTENW,1946,11,83.066196
GBRTENW,1946,12,82.066774
GBRTENW,1946,13,81.067497
GBRTENW,1946,14,80.068161
GBRTENW,1946,15,79.069052
GBRTENW,1946,16,78.070065
GBRTENW,1946,17,77.07125
GBRTENW,1946,18,76.072474
GBRTENW,1946,19,75.073928
GBRTENW,1946,20,74.075553
GBRTENW,1946,21,73.077315
GBRTENW,1946,22,72.07918
GBRTENW,1946,23,71.081338
GBRTENW,1946,24,70.083267
GBRTENW,1946,25,69.08529
GBRTENW,1946,26,68.087524
GBRTENW,1946,27,67.089776
GBRTENW,1946,28,66.091743
GBRTENW,1946,29,65.093695
GBRTENW,1946,30,64.095915
GBRTENW,1946,31,63.098159
GBRTENW,1946,32,62.100365
GBRTENW,1946,33,61.102432
GBRTENW,1946,34,60.104511
GBRTENW,1946,35,59.106806
GBRTENW,1946,36,58.109112
GBRTENW,1946,37,57.111599
GBRTENW,1946,38,56.114011
GBRTENW,1946,39,55.116626
GBRTENW,1946,40,54.119381
GBRTENW,1946,41,53.122154
GBRTENW,1946,42,52.125148
GBRTENW,1946,43,51.128537
GBRTENW,1946,44,50.132104
GBRTENW,1946,45,49.135776
GBRTENW,1946,46,48.140003
GBRTENW,1946,47,47.144761
GBRTENW,1946,48,46.149387
GBRTENW,1946,49,45.154762
GBRTENW,1946,50,44.160643
GBRTENW,1946,51,43.166945
GBRTENW,1946,52,42.173331
GBRTENW,1946,53,41.180246
GBRTENW,1946,54,40.187712
GBRTENW,1946,55,39.195972
GBRTENW,1946,56,38.204529
GBRTENW,1946,57,37.214159
GBRTENW,1946,58,36.224381
GBRTENW,1946,59,35.23624
GBRTENW,1946,60,34.248804
GBRTENW,1946,61,33.262666
GBRTENW,1946,62,32.277563
GBRTENW,1946,63,31.295044
GBRTENW,1946,64,30.314342
GBRTENW,1946,65,29.334106
GBRTENW,1946,66,28.356315
GBRTENW,1946,67,27.379706
GBRTENW,1946,68,26.406667
GBRTENW,1946,69,25.436607
GBRTENW,1946,70,24.470339
GBRTENW,1946,71,23.50857
GBRTENW,1946,72,22.548903
GBRTENW,1946,73,21.5965
GBRTENW,1946,74,20.649821
GBRTENW,1946,75,19.706534
GBRTENW,1946,76,18.770856
GBRTENW,1946,77,17.845226
GBRTENW,1946,78,16.921367
GBRTENW,1946,79,16.006903
GBRTENW,1946,80,15.099211
GBRTENW,1946,81,14.202059
GBRTENW,1946,82,13.311747
GBRTENW,1946,83,12.439843
GBRTENW,1946,84,11.584267
GBRTENW,1946,85,10.739489
GBRTENW,1946,86,9.909277
GBRTENW,1946,87,9.100477
GBRTENW,1946,88,8.302297
GBRTENW,1946,89,7.522249
GBRTENW,1946,90,6.767565
GBRTENW,1946,91,6.0251
GBRTENW,1946,92,5.299732
GBRTENW,1946,93,4.605851
GBRTENW,1946,94,3.932491
GBRTENW,1946,95,3.296852
GBRTENW,1946,96,2.704122
GBRTENW,1946,97,2.101435
GBRTENW,1946,98,1.524697
GBRTENW,1946,99,1.023526
GBRTENW,1946,100,0.474014
GBRTENW,1947,0,93.741774
GBRTENW,1947,1,92.781623
GBRTENW,1947,2,91.785444
GBRTENW,1947,3,90.787358
GBRTENW,1947,4,89.788725
GBRTENW,1947,5,88.789807
GBRTENW,1947,6,87.790832
GBRTENW,1947,7,86.791697
GBRTENW,1947,8,85.792469
GBRTENW,1947,9,84.793146
GBRTENW,1947,10,83.793776
GBRTENW,1947,11,82.794389
GBRTENW,1947,12,81.794941
GBRTENW,1947,13,80.795581
GBRTENW,1947,14,79.796304
GBRTENW,1947,15,78.797121
GBRTENW,1947,16,77.79817
GBRTENW,1947,17,76.799283
GBRTENW,1947,18,75.800666
GBRTENW,1947,19,74.802176
GBRTENW,1947,20,73.803906
GBRTENW,1947,21,72.805686
GBRTENW,1947,22,71.807593
GBRTENW,1947,23,70.809491
GBRTENW,1947,24,69.811552
GBRTENW,1947,25,68.813554
GBRTENW,1947,26,67.815494
GBRTENW,1947,27,66.817628
GBRTENW,1947,28,65.819748
GBRTENW,1947,29,64.821786
GBRTENW,1947,30,63.823757
GBRTENW,1947,31,62.825854
GBRTENW,1947,32,61.827788
GBRTENW,1947,33,60.829879
GBRTENW,1947,34,59.832046
GBRTENW,1947,35,58.834194
GBRTENW,1947,36,57.836416
GBRTENW,1947,37,56.83885
GBRTENW,1947,38,55.841283
GBRTENW,1947,39,54.843793
GBRTENW,1947,40,53.846432
GBRTENW,1947,41,52.849236
GBRTENW,1947,42,51.852229
GBRTENW,1947,43,50.855559
GBRTENW,1947,44,49.859021
GBRTENW,1947,45,48.862691
GBRTENW,1947,46,47.866425
GBRTENW,1947,47,46.870803
GBRTENW,1947,48,45.875767
GBRTENW,1947,49,44.880702
GBRTENW,1947,50,43.886533
GBRTENW,1947,51,42.892732
GBRTENW,1947,52,41.899003
GBRTENW,1947,53,40.906095
GBRTENW,1947,54,39.913702
GBRTENW,1947,55,38.922039
GBRTENW,1947,56,37.930204
GBRTENW,1947,57,36.939932
GBRTENW,1947,58,35.950338
GBRTENW,1947,59,34.962023
GBRTENW,1947,60,33.974815
GBRTENW,1947,61,32.988455
GBRTENW,1947,62,32.002838
GBRTENW,1947,63,31.020184
GBRTENW,1947,64,30.038683
GBRTENW,1947,65,29.058443
GBRTENW,1947,66,28.079902
GBRTENW,1947,67,27.102723
GBRTENW,1947,68,26.130632
GBRTENW,1947,69,25.160963
GBRTENW,1947,70,24.195354
GBRTENW,1947,71,23.233612
GBRTENW,1947,72,22.273922
GBRTENW,1947,73,21.322397
GBRTENW,1947,74,20.37723
GBRTENW,1947,75,19.437381
GBRTENW,1947,76,18.501018
GBRTENW,1947,77,17.575174
GBRTENW,1947,78,16.65758
GBRTENW,1947,79,15.749203
GBRTENW,1947,80,14.84871
GBRTENW,1947,81,13.955497
GBRTENW,1947,82,13.068871
GBRTENW,1947,83,12.201124
GBRTENW,1947,84,11.348358
GBRTENW,1947,85,10.512236
GBRTENW,1947,86,9.688259
GBRTENW,1947,87,8.890025
GBRTENW,1947,88,8.105041
GBRTENW,1947,89,7.32176
GBRTENW,1947,90,6.568851
GBRTENW,1947,91,5.840474
GBRTENW,1947,92,5.122499
GBRTENW,1947,93,4.432426
GBRTENW,1947,94,3.76995
GBRTENW,1947,95,3.146136
GBRTENW,1947,96,2.531629
GBRTENW,1947,97,1.995096
GBRTENW,1947,98,1.439101
GBRTENW,1947,99,0.948031
GBRTENW,1947,100,0.474383
GBRTENW,1948,0,94.58887
GBRTENW,1948,1,93.619397
GBRTENW,1948,2,92.622315
GBRTENW,1948,3,91.623839
GBRTENW,1948,4,90.625005
GBRTENW,1948,5,89.625933
GBRTENW,1948,6,88.626802
GBRTENW,1948,7,87.627538
GBRTENW,1948,8,86.628122
GBRTENW,1948,9,85.628639
GBRTENW,1948,10,84.629169
GBRTENW,1948,11,83.629694
GBRTENW,1948,12,82.630226
GBRTENW,1948,13,81.63079
GBRTENW,1948,14,80.631397
GBRTENW,1948,15,79.632147
GBRTENW,1948,16,78.633092
GBRTENW,1948,17,77.634255
GBRTENW,1948,18,76.635453
GBRTENW,1948,19,75.636915
GBRTENW,1948,20,74.638359
GBRTENW,1948,21,73.640011
GBRTENW,1948,22,72.641602
GBRTENW,1948,23,71.64334
GBRTENW,1948,24,70.645108
GBRTENW,1948,25,69.646851
GBRTENW,1948,26,68.648621
GBRTENW,1948,27,67.65042
GBRTENW,1948,28,66.65231
GBRTENW,1948,29,65.654296
GBRTENW,1948,30,64.656031
GBRTENW,1948,31,63.657893
GBRTENW,1948,32,62.659791
GBRTENW,1948,33,61.661778
GBRTENW,1948,34,60.663726
GBRTENW,1948,35,59.665749
GBRTENW,1948,36,58.667781
GBRTENW,1948,37,57.669915
GBRTENW,1948,38,56.672043
GBRTENW,1948,39,55.674414
GBRTENW,1948,40,54.676795
GBRTENW,1948,41,53.679376
GBRTENW,1948,42,52.681983
GBRTENW,1948,43,51.685145
GBRTENW,1948,44,50.688191
GBRTENW,1948,45,49.691498
GBRTENW,1948,46,48.695217
GBRTENW,1948,47,47.699121
GBRTENW,1948,48,46.703554
GBRTENW,1948,49,45.708505
GBRTENW,1948,50,44.713614
GBRTENW,1948,51,43.719203
GBRTENW,1948,52,42.72532
GBRTENW,1948,53,41.73212
GBRTENW,1948,54,40.739419
GBRTENW,1948,55,39.747154
GBRTENW,1948,56,38.75527
GBRTENW,1948,57,37.764042
GBRTENW,1948,58,36.773342
GBRTENW,1948,59,35.784291
GBRTENW,1948,60,34.79631
GBRTENW,1948,61,33.809197
GBRTENW,1948,62,32.822524
GBRTENW,1948,63,31.838303
GBRTENW,1948,64,30.855735
GBRTENW,1948,65,29.874894
GBRTENW,1948,66,28.895488
GBRTENW,1948,67,27.916791
GBRTENW,1948,68,26.941979
GBRTENW,1948,69,25.970379
GBRTENW,1948,70,25.001878
GBRTENW,1948,71,24.036448
GBRTENW,1948,72,23.073587
GBRTENW,1948,73,22.116956
GBRTENW,1948,74,21.165705
GBRTENW,1948,75,20.220481
GBRTENW,1948,76,19.279922
GBRTENW,1948,77,18.344279
GBRTENW,1948,78,17.414846
GBRTENW,1948,79,16.499262
GBRTENW,1948,80,15.590457
GBRTENW,1948,81,14.68415
GBRTENW,1948,82,13.785013
GBRTENW,1948,83,12.899259
GBRTENW,1948,84,12.025919
GBRTENW,1948,85,11.170469
GBRTENW,1948,86,10.323893
GBRTENW,1948,87,9.488711
GBRTENW,1948,88,8.672126
GBRTENW,1948,89,7.868822
GBRTENW,1948,90,7.077109
GBRTENW,1948,91,6.304582
GBRTENW,1948,92,5.549457
GBRTENW,1948,93,4.816527
GBRTENW,1948,94,4.087151
GBRTENW,1948,95,3.378064
GBRTENW,1948,96,2.726894
GBRTENW,1948,97,2.113533
GBRTENW,1948,98,1.514737
GBRTENW,1948,99,0.971085
GBRTENW,1948,100,0.461357
GBRTENW,1949,0,93.781093
GBRTENW,1949,1,92.810286
GBRTENW,1949,2,91.812847
GBRTENW,1949,3,90.814339
GBRTENW,1949,4,89.815385
GBRTENW,1949,5,88.816159
GBRTENW,1949,6,87.81689
GBRTENW,1949,7,86.817546
GBRTENW,1949,8,85.818074
GBRTENW,1949,9,84.818621
GBRTENW,1949,10,83.819021
GBRTENW,1949,11,82.819515
GBRTENW,1949,12,81.819962
GBRTENW,1949,13,80.820397
GBRTENW,1949,14,79.820958
GBRTENW,1949,15,78.821606
GBRTENW,1949,16,77.822393
GBRTENW,1949,17,76.823272
GBRTENW,1949,18,75.82429
GBRTENW,1949,19,74.82546
GBRTENW,1949,20,73.826836
GBRTENW,1949,21,72.828232
GBRTENW,1949,22,71.829719
GBRTENW,1949,23,70.831329
GBRTENW,1949,24,69.832996
GBRTENW,1949,25,68.834669
GBRTENW,1949,26,67.836352
GBRTENW,1949,27,66.838
GBRTENW,1949,28,65.839672
GBRTENW,1949,29,64.8414
GBRTENW,1949,30,63.843289
GBRTENW,1949,31,62.844997
GBRTENW,1949,32,61.846728
GBRTENW,1949,33,60.848594
GBRTENW,1949,34,59.850373
GBRTENW,1949,35,58.852332
GBRTENW,1949,36,57.85437
GBRTENW,1949,37,56.856364
GBRTENW,1949,38,55.858539
GBRTENW,1949,39,54.860918
GBRTENW,1949,40,53.8634
GBRTENW,1949,41,52.866015
GBRTENW,1949,42,51.86858
GBRTENW,1949,43,50.871512
GBRTENW,1949,44,49.874651
GBRTENW,1949,45,48.878085
GBRTENW,1949,46,47.881758
GBRTENW,1949,47,46.88564
GBRTENW,1949,48,45.88991
GBRTENW,1949,49,44.894802
GBRTENW,1949,50,43.900322
GBRTENW,1949,51,42.906044
GBRTENW,1949,52,41.91201
GBRTENW,1949,53,40.918945
GBRTENW,1949,54,39.926029
GBRTENW,1949,55,38.93424
GBRTENW,1949,56,37.942358
GBRTENW,1949,57,36.951741
GBRTENW,1949,58,35.961584
GBRTENW,1949,59,34.972927
GBRTENW,1949,60,33.985547
GBRTENW,1949,61,32.998841
GBRTENW,1949,62,32.012527
GBRTENW,1949,63,31.029059
GBRTENW,1949,64,30.047772
GBRTENW,1949,65,29.068039
GBRTENW,1949,66,28.090211
