country,Year,Age,ex
JPN,2023,85,6.35
JPN,2023,86,5.89
JPN,2023,87,5.46
JPN,2023,88,5.04
JPN,2023,89,4.67
JPN,2023,90,4.31
JPN,2023,91,3.99
JPN,2023,92,3.7
JPN,2023,93,3.43
JPN,2023,94,3.19
JPN,2023,95,2.96
JPN,2023,96,2.75
JPN,2023,97,2.56
JPN,2023,98,2.39
JPN,2023,99,2.23
JPN,2023,100,2.09
JPN,2023,101,1.97
JPN,2023,102,1.85
JPN,2023,103,1.75
JPN,2023,104,1.66
JPN,2023,105,1.58
JPN,2023,106,1.52
JPN,2023,107,1.45
JPN,2023,108,1.4
JPN,2023,109,1.36
JPN,2023,110+,1.34
