country,Year,Age,ex
JPN,1948,104,1.59
JPN,1948,105,1.54
JPN,1948,106,1.49
JPN,1948,107,1.45
JPN,1948,108,1.41
JPN,1948,109,1.38
JPN,1948,110+,1.36
JPN,1949,0,59.45
JPN,1949,1,62.15
JPN,1949,2,62.3
JPN,1949,3,61.97
JPN,1949,4,61.41
JPN,1949,5,60.71
JPN,1949,6,59.91
JPN,1949,7,59.06
JPN,1949,8,58.17
JPN,1949,9,57.26
JPN,1949,10,56.34
JPN,1949,11,55.41
JPN,1949,12,54.48
JPN,1949,13,53.55
JPN,1949,14,52.62
JPN,1949,15,51.71
JPN,1949,16,50.81
JPN,1949,17,49.94
JPN,1949,18,49.09
JPN,1949,19,48.27
JPN,1949,20,47.47
JPN,1949,21,46.69
JPN,1949,22,45.94
JPN,1949,23,45.21
JPN,1949,24,44.48
JPN,1949,25,43.76
JPN,1949,26,43.03
JPN,1949,27,42.29
JPN,1949,28,41.54
JPN,1949,29,40.8
JPN,1949,30,40.02
JPN,1949,31,39.25
JPN,1949,32,38.47
JPN,1949,33,37.69
JPN,1949,34,36.9
JPN,1949,35,36.1
JPN,1949,36,35.3
JPN,1949,37,34.51
JPN,1949,38,33.71
JPN,1949,39,32.9
JPN,1949,40,32.1
JPN,1949,41,31.29
JPN,1949,42,30.49
JPN,1949,43,29.69
JPN,1949,44,28.88
JPN,1949,45,28.07
JPN,1949,46,27.27
JPN,1949,47,26.46
JPN,1949,48,25.66
JPN,1949,49,24.87
JPN,1949,50,24.08
JPN,1949,51,23.3
JPN,1949,52,22.53
JPN,1949,53,21.75
JPN,1949,54,21
JPN,1949,55,20.25
JPN,1949,56,19.5
JPN,1949,57,18.76
JPN,1949,58,18.03
JPN,1949,59,17.31
JPN,1949,60,16.6
JPN,1949,61,15.91
JPN,1949,62,15.22
JPN,1949,63,14.56
JPN,1949,64,13.91
JPN,1949,65,13.28
JPN,1949,66,12.65
JPN,1949,67,12.05
JPN,1949,68,11.45
JPN,1949,69,10.88
JPN,1949,70,10.32
JPN,1949,71,9.77
JPN,1949,72,9.24
JPN,1949,73,8.74
JPN,1949,74,8.27
JPN,1949,75,7.8
JPN,1949,76,7.35
JPN,1949,77,6.92
JPN,1949,78,6.49
JPN,1949,79,6.08
JPN,1949,80,5.7
JPN,1949,81,5.35
JPN,1949,82,5.02
JPN,1949,83,4.72
JPN,1949,84,4.41
JPN,1949,85,4.14
JPN,1949,86,3.91
JPN,1949,87,3.66
JPN,1949,88,3.43
JPN,1949,89,3.23
JPN,1949,90,3.08
JPN,1949,91,2.85
JPN,1949,92,2.66
JPN,1949,93,2.55
JPN,1949,94,2.42
JPN,1949,95,2.29
JPN,1949,96,2.18
JPN,1949,97,2.07
JPN,1949,98,1.97
JPN,1949,99,1.88
JPN,1949,100,1.8
JPN,1949,101,1.72
JPN,1949,102,1.66
JPN,1949,103,1.59
JPN,1949,104,1.54
JPN,1949,105,1.49
JPN,1949,106,1.44
JPN,1949,107,1.4
JPN,1949,108,1.36
JPN,1949,109,1.33
JPN,1949,110+,1.31
JPN,1950,0,60.88
JPN,1950,1,63.25
JPN,1950,2,63.18
JPN,1950,3,62.8
JPN,1950,4,62.24
JPN,1950,5,61.53
JPN,1950,6,60.73
JPN,1950,7,59.86
JPN,1950,8,58.96
JPN,1950,9,58.05
JPN,1950,10,57.12
JPN,1950,11,56.19
JPN,1950,12,55.25
JPN,1950,13,54.32
JPN,1950,14,53.38
JPN,1950,15,52.45
JPN,1950,16,51.54
JPN,1950,17,50.65
JPN,1950,18,49.77
JPN,1950,19,48.92
JPN,1950,20,48.08
JPN,1950,21,47.26
JPN,1950,22,46.45
JPN,1950,23,45.67
JPN,1950,24,44.89
JPN,1950,25,44.11
JPN,1950,26,43.33
JPN,1950,27,42.55
JPN,1950,28,41.77
JPN,1950,29,40.98
JPN,1950,30,40.19
JPN,1950,31,39.39
JPN,1950,32,38.58
JPN,1950,33,37.76
JPN,1950,34,36.95
JPN,1950,35,36.13
JPN,1950,36,35.32
JPN,1950,37,34.5
JPN,1950,38,33.68
JPN,1950,39,32.85
JPN,1950,40,32.04
JPN,1950,41,31.22
JPN,1950,42,30.4
JPN,1950,43,29.59
JPN,1950,44,28.76
JPN,1950,45,27.94
JPN,1950,46,27.14
JPN,1950,47,26.32
JPN,1950,48,25.51
JPN,1950,49,24.71
JPN,1950,50,23.92
JPN,1950,51,23.13
JPN,1950,52,22.34
JPN,1950,53,21.58
JPN,1950,54,20.8
JPN,1950,55,20.05
JPN,1950,56,19.28
JPN,1950,57,18.54
JPN,1950,58,17.81
JPN,1950,59,17.09
JPN,1950,60,16.36
JPN,1950,61,15.66
JPN,1950,62,14.97
JPN,1950,63,14.28
JPN,1950,64,13.64
JPN,1950,65,13
JPN,1950,66,12.37
JPN,1950,67,11.77
JPN,1950,68,11.18
JPN,1950,69,10.6
JPN,1950,70,10.06
JPN,1950,71,9.5
JPN,1950,72,8.98
JPN,1950,73,8.48
JPN,1950,74,8
JPN,1950,75,7.54
JPN,1950,76,7.1
JPN,1950,77,6.68
JPN,1950,78,6.26
JPN,1950,79,5.86
JPN,1950,80,5.46
JPN,1950,81,5.12
JPN,1950,82,4.79
JPN,1950,83,4.49
JPN,1950,84,4.19
JPN,1950,85,3.93
JPN,1950,86,3.67
JPN,1950,87,3.44
JPN,1950,88,3.23
JPN,1950,89,3.04
JPN,1950,90,2.83
JPN,1950,91,2.68
JPN,1950,92,2.52
JPN,1950,93,2.43
JPN,1950,94,2.25
JPN,1950,95,2.15
JPN,1950,96,2.04
JPN,1950,97,1.94
JPN,1950,98,1.85
JPN,1950,99,1.77
JPN,1950,100,1.7
JPN,1950,101,1.63
JPN,1950,102,1.57
JPN,1950,103,1.51
JPN,1950,104,1.46
JPN,1950,105,1.41
JPN,1950,106,1.37
JPN,1950,107,1.34
JPN,1950,108,1.3
JPN,1950,109,1.28
JPN,1950,110+,1.26
JPN,1951,0,62.61
